Time,SpineBaseX,SpineBaseY,SpineBaseZ,SpineBaseTracked,SpineMidX,SpineMidY,SpineMidZ,SpineMidTracked,NeckX,NeckY,NeckZ,NeckTracked,HeadX,HeadY,HeadZ,HeadTracked,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderLeftTracked,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowLeftTracked,WristLeftX,WristLeftY,WristLeftZ,WristLeftTracked,HandLeftX,HandLeftY,HandLeftZ,HandLeftTracked,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ShoulderRightTracked,ElbowRightX,ElbowRightY,ElbowRightZ,ElbowRightTracked,WristRightX,WristRightY,WristRightZ,WristRightTracked,HandRightX,HandRightY,HandRightZ,HandRightTracked,HipLeftX,HipLeftY,HipLeftZ,HipLeftTracked,KneeLeftX,KneeLeftY,KneeLeftZ,KneeLeftTracked,AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleLeftTracked,FootLeftX,FootLeftY,FootLeftZ,FootLeftTracked,HipRightX,HipRightY,HipRightZ,HipRightTracked,KneeRightX,KneeRightY,KneeRightZ,KneeRightTracked,AnkleRightX,AnkleRightY,AnkleRightZ,AnkleRightTracked,FootRightX,FootRightY,FootRightZ,FootRightTracked,SpineShoulderX,SpineShoulderY,SpineShoulderZ,SpineShoulderTracked,HandTipLeftX,HandTipLeftY,HandTipLeftZ,HandTipLeftTracked,ThumbLeftX,ThumbLeftY,ThumbLeftZ,ThumbLeftTracked,HandTipRightX,HandTipRightY,HandTipRightZ,HandTipRightTracked,ThumbRightX,ThumbRightY,ThumbRightZ,ThumbRightTrackedKinect 2: 0.0210027, 0.5405817, -0.7195603, 1.714746, Tracked, 0.5388405, -0.4686139, 1.726845, Tracked, 0.5339748, -0.221221, 1.727516, Tracked, 0.5738816, -0.07774635, 1.717746, Tracked, 0.3833997, -0.2885577, 1.691623, Tracked, 0.3070357, -0.5043906, 1.596277, Tracked, 0.4774841, -0.5653563, 1.525708, Tracked, 0.5357155, -0.599118, 1.534825, Tracked, 0.7393133, -0.3219935, 1.721463, Tracked, 0.8204806, -0.5198873, 1.73025, Tracked, 0.7161257, -0.5720276, 1.544987, Tracked, 0.6696484, -0.5996944, 1.529025, Tracked, 0.4483027, -0.7006993, 1.680887, Tracked, 0.4384533, -0.6739246, 1.329581, Tracked, 0.4330339, -0.648042, 0.8282497, Inferred, 0.4312669, -0.6195093, 0.6931204, Inferred, 0.6166858, -0.7164413, 1.696382, Tracked, 0.6630021, -0.7143979, 1.233597, Inferred, 0.70622, -0.7182527, 0.8626525, Inferred, 0.7031568, -0.6921079, 0.7298988, Inferred, 0.5357448, -0.2826284, 1.7293, Tracked, 0.6067618, -0.625808, 1.518444, Tracked, 0.4694426, -0.6482408, 1.497296, Tracked, 0.6424944, -0.6460392, 1.493127, Tracked, 0.6105626, -0.5408337, 1.536492, Tracked,
Kinect 2: 9.3870253, 0.6240567, -0.7334418, 1.686488, Tracked, 0.6526234, -0.4738508, 1.705382, Tracked, 0.6777644, -0.2183835, 1.712019, Tracked, 0.7617045, -0.1095972, 1.736747, Tracked, 0.5065555, -0.2938218, 1.613718, Tracked, 0.4494876, -0.4858326, 1.507712, Tracked, 0.3354763, -0.5965941, 1.704829, Tracked, 0.3010069, -0.615884, 1.787204, Tracked, 0.8059216, -0.3803138, 1.812019, Inferred, 0.9222164, -0.5536408, 1.946695, Tracked, 1.107496, -0.5164716, 1.950034, Tracked, 1.14768, -0.508038, 1.942695, Tracked, 0.5378186, -0.7059584, 1.624551, Tracked, 0.6357552, -0.669946, 1.288934, Tracked, 0.7955444, -0.6295574, 0.811833, Inferred, 0.8377474, -0.6103333, 0.695855, Inferred, 0.6915363, -0.7385436, 1.697695, Tracked, 0.9615295, -0.7519776, 1.501712, Tracked, 1.383021, -0.7867414, 1.238846, Inferred, 1.436561, -0.7739594, 1.132673, Inferred, 0.6722583, -0.2817488, 1.712564, Tracked, 0.3013866, -0.7078738, 1.805982, Tracked, 0.2373714, -0.6740085, 1.688333, Tracked, 1.227197, -0.4903174, 1.969702, Tracked, 1.140817, -0.5578285, 1.839343, Tracked,
Kinect 2: 9.4216988, 0.6239722, -0.733696, 1.686865, Tracked, 0.6527552, -0.4739965, 1.70537, Tracked, 0.6781299, -0.2185725, 1.711646, Tracked, 0.7622671, -0.1098874, 1.736487, Tracked, 0.5066863, -0.2940171, 1.613513, Tracked, 0.4494404, -0.4858496, 1.507688, Tracked, 0.3101442, -0.6292641, 1.665943, Tracked, 0.2607754, -0.6827534, 1.710753, Tracked, 0.8062849, -0.3805024, 1.811646, Inferred, 0.9226187, -0.5533359, 1.946857, Tracked, 1.107925, -0.5161257, 1.949657, Tracked, 1.147979, -0.5080987, 1.93862, Tracked, 0.5375096, -0.7063143, 1.625324, Tracked, 0.635504, -0.6699177, 1.289719, Tracked, 0.7953607, -0.628952, 0.8126788, Inferred, 0.8374881, -0.6098579, 0.6966276, Inferred, 0.691544, -0.7386918, 1.697769, Tracked, 0.9615027, -0.7521609, 1.501663, Tracked, 1.382907, -0.7869768, 1.238628, Inferred, 1.436362, -0.774336, 1.132384, Inferred, 0.6725621, -0.2819342, 1.712283, Tracked, 0.2897357, -0.7109805, 1.76495, Tracked, 0.2634252, -0.7100503, 1.6885, Tracked, 1.220001, -0.479628, 1.968587, Tracked, 1.141854, -0.5580298, 1.842057, Tracked,
Kinect 2: 9.4544856, 0.6240084, -0.7336855, 1.686919, Tracked, 0.6529781, -0.4740143, 1.705352, Tracked, 0.6784785, -0.218614, 1.711541, Tracked, 0.7628853, -0.1100846, 1.736404, Tracked, 0.5069623, -0.294126, 1.61331, Tracked, 0.4494691, -0.4861731, 1.507789, Tracked, 0.3239991, -0.6301097, 1.675745, Tracked, 0.2613937, -0.6860126, 1.715382, Tracked, 0.8066318, -0.3805439, 1.811541, Inferred, 0.9225156, -0.5534452, 1.947036, Tracked, 1.107758, -0.5157818, 1.949561, Tracked, 1.146565, -0.5092196, 1.940224, Tracked, 0.537545, -0.7062448, 1.625307, Tracked, 0.6355517, -0.6699344, 1.289659, Tracked, 0.795414, -0.6291018, 0.8125936, Inferred, 0.8375385, -0.6100667, 0.6965401, Inferred, 0.6915883, -0.7387547, 1.697912, Tracked, 0.9614924, -0.7524807, 1.501682, Tracked, 1.382778, -0.7876818, 1.238482, Inferred, 1.436226, -0.775106, 1.132231, Inferred, 0.6728911, -0.281971, 1.71218, Tracked, 0.2946938, -0.725715, 1.77753, Tracked, 0.2484643, -0.7088138, 1.655208, Tracked, 1.218209, -0.4854738, 1.973638, Tracked, 1.142769, -0.5586371, 1.843742, Tracked,
Kinect 2: 9.4889787, 0.624014, -0.7336387, 1.686979, Tracked, 0.6531429, -0.4740588, 1.705282, Tracked, 0.6788805, -0.2188615, 1.711212, Tracked, 0.7629423, -0.1101064, 1.736199, Tracked, 0.5075819, -0.2938718, 1.612915, Tracked, 0.449543, -0.4865683, 1.50789, Tracked, 0.3080352, -0.6427868, 1.652248, Tracked, 0.244485, -0.68559, 1.689396, Tracked, 0.8070315, -0.3807904, 1.811212, Inferred, 0.9226058, -0.5534962, 1.947176, Tracked, 1.107909, -0.5162234, 1.949867, Tracked, 1.169873, -0.5034856, 1.953081, Tracked, 0.5375868, -0.7060492, 1.625191, Tracked, 0.6355264, -0.6699133, 1.289466, Tracked, 0.7952746, -0.6293464, 0.8123232, Inferred, 0.8374175, -0.6104206, 0.696278, Inferred, 0.691534, -0.738784, 1.698209, Tracked, 0.9614701, -0.7528212, 1.502004, Tracked, 1.382767, -0.7884893, 1.238871, Inferred, 1.43624, -0.7760321, 1.132633, Inferred, 0.6732402, -0.2821608, 1.711901, Tracked, 0.2320138, -0.7146213, 1.693919, Tracked, 0.2482007, -0.6949714, 1.632111, Tracked, 1.280846, -0.5253814, 1.974886, Tracked, 1.156059, -0.5227389, 1.903, Tracked,
Kinect 2: 9.5200268, 0.6240265, -0.7336839, 1.687051, Tracked, 0.6533101, -0.4741187, 1.705191, Tracked, 0.679219, -0.2188949, 1.710839, Tracked, 0.7634336, -0.1102357, 1.735749, Tracked, 0.5078464, -0.2939302, 1.61268, Tracked, 0.4495637, -0.4864997, 1.507854, Tracked, 0.3842789, -0.6454832, 1.692596, Tracked, 0.3844393, -0.6915891, 1.73894, Tracked, 0.807368, -0.3808241, 1.810839, Inferred, 0.9228497, -0.5533617, 1.947067, Tracked, 1.108163, -0.5160901, 1.949583, Tracked, 1.164253, -0.5033558, 1.94828, Tracked, 0.537574, -0.7060681, 1.625252, Tracked, 0.635439, -0.6698836, 1.289505, Tracked, 0.7950792, -0.6292428, 0.8123189, Inferred, 0.8371686, -0.6104044, 0.696233, Inferred, 0.6915596, -0.7388493, 1.69824, Tracked, 0.9612615, -0.7531492, 1.501684, Tracked, 1.382216, -0.7892147, 1.23801, Inferred, 1.435619, -0.7768533, 1.131718, Inferred, 0.6735449, -0.2822084, 1.711585, Tracked, 0.3490614, -0.7483555, 1.814332, Tracked, 0.312624, -0.6822848, 1.740834, Tracked, 1.263984, -0.5184647, 1.948886, Tracked, 1.153109, -0.523554, 1.904701, Tracked,
Kinect 2: 9.5560135, 0.6240791, -0.7336977, 1.687049, Tracked, 0.6535943, -0.4742133, 1.705003, Tracked, 0.6795755, -0.219038, 1.7105, Tracked, 0.7637597, -0.1103469, 1.735488, Tracked, 0.5079767, -0.2940302, 1.612584, Tracked, 0.4495718, -0.4864451, 1.507858, Tracked, 0.3465, -0.6370344, 1.683778, Tracked, 0.2651601, -0.6775441, 1.715185, Tracked, 0.8077224, -0.3809669, 1.8105, Inferred, 0.9232715, -0.5531831, 1.947037, Tracked, 1.108597, -0.5159419, 1.949409, Tracked, 1.15312, -0.5057894, 1.94863, Tracked, 0.5375895, -0.7060727, 1.625267, Tracked, 0.6354292, -0.6698867, 1.289473, Tracked, 0.7950176, -0.6292473, 0.8122548, Inferred, 0.8370227, -0.6104717, 0.6961142, Inferred, 0.6916808, -0.7388854, 1.698136, Tracked, 0.9612941, -0.7533702, 1.501394, Tracked, 1.38208, -0.7897124, 1.237457, Inferred, 1.435396, -0.7774198, 1.131099, Inferred, 0.6738981, -0.2823439, 1.711257, Tracked, 0.2889135, -0.7185347, 1.759933, Tracked, 0.2417571, -0.7025998, 1.648304, Tracked, 1.231069, -0.4968438, 1.981863, Tracked, 1.15543, -0.5207304, 1.905089, Tracked,
Kinect 2: 9.58763, 0.6242286, -0.7336442, 1.686962, Tracked, 0.6537971, -0.4742281, 1.704843, Tracked, 0.6796696, -0.2190884, 1.710388, Tracked, 0.7642968, -0.1106628, 1.735389, Tracked, 0.50814, -0.2941416, 1.612406, Tracked, 0.4495096, -0.4865372, 1.507911, Tracked, 0.2981443, -0.5883908, 1.646704, Tracked, 0.2442387, -0.6778748, 1.692312, Tracked, 0.807816, -0.3810171, 1.810388, Inferred, 0.8819937, -0.5679568, 1.943517, Tracked, 1.085804, -0.5200603, 1.947864, Tracked, 1.151283, -0.5071771, 1.947365, Tracked, 0.5377594, -0.705989, 1.625166, Tracked, 0.6353484, -0.6698971, 1.289254, Tracked, 0.7945541, -0.6294025, 0.811882, Inferred, 0.8365654, -0.6106269, 0.695744, Inferred, 0.6918006, -0.7388558, 1.698005, Tracked, 0.9615067, -0.7536525, 1.501423, Tracked, 1.382415, -0.790466, 1.237748, Inferred, 1.435761, -0.778192, 1.131414, Inferred, 0.674022, -0.2823896, 1.711118, Tracked, 0.2433325, -0.7191479, 1.682892, Tracked, 0.2256542, -0.6585025, 1.656188, Tracked, 1.227904, -0.498036, 1.975298, Tracked, 1.137828, -0.5559285, 1.844667, Tracked,
Kinect 2: 9.6206569, 0.6253018, -0.7331791, 1.685816, Tracked, 0.6544506, -0.4740275, 1.704136, Tracked, 0.6798223, -0.2190422, 1.710178, Tracked, 0.7645266, -0.1106438, 1.7353, Tracked, 0.5089076, -0.2937363, 1.612232, Tracked, 0.449577, -0.4865937, 1.507956, Tracked, 0.3645146, -0.634772, 1.694175, Tracked, 0.3498582, -0.6855959, 1.764152, Tracked, 0.8079677, -0.3809716, 1.810178, Inferred, 0.8781362, -0.566485, 1.937534, Inferred, 1.086223, -0.5198634, 1.947871, Tracked, 1.151376, -0.5091653, 1.945408, Tracked, 0.5395561, -0.7050098, 1.622631, Tracked, 0.6360327, -0.6698992, 1.286284, Tracked, 0.793602, -0.6308901, 0.8082175, Inferred, 0.8356432, -0.6119128, 0.6921614, Inferred, 0.6922976, -0.7387089, 1.6976, Tracked, 0.9620431, -0.7538902, 1.501165, Tracked, 1.383034, -0.7912873, 1.237708, Inferred, 1.436488, -0.7788202, 1.131474, Inferred, 0.6742762, -0.2823127, 1.710787, Tracked, 0.316849, -0.7413512, 1.799404, Tracked, 0.284416, -0.669749, 1.7402, Tracked, 1.23037, -0.4977932, 1.970627, Tracked, 1.146329, -0.5597153, 1.847043, Tracked,
Kinect 2: 9.6552361, 0.6253892, -0.7331221, 1.685978, Tracked, 0.6545361, -0.4740227, 1.704159, Tracked, 0.6798698, -0.2190555, 1.710155, Tracked, 0.7648675, -0.11081, 1.735481, Tracked, 0.5090651, -0.2937405, 1.612343, Tracked, 0.4495958, -0.4866029, 1.508034, Tracked, 0.3210906, -0.5764296, 1.707432, Tracked, 0.2921543, -0.5965023, 1.795216, Tracked, 0.808015, -0.3809848, 1.810155, Inferred, 0.8781447, -0.5668047, 1.937807, Inferred, 1.086269, -0.5198461, 1.947965, Tracked, 1.151361, -0.5095159, 1.947661, Tracked, 0.5395839, -0.7049895, 1.622655, Tracked, 0.635927, -0.6699442, 1.286258, Tracked, 0.7932996, -0.6310337, 0.8081051, Inferred, 0.8353212, -0.6120757, 0.6920329, Inferred, 0.6924183, -0.7386312, 1.697991, Tracked, 0.9619161, -0.754002, 1.501172, Tracked, 1.382545, -0.791681, 1.237125, Inferred, 1.43596, -0.7792383, 1.130861, Inferred, 0.6743332, -0.282322, 1.710767, Tracked, 0.2830664, -0.5900475, 1.816544, Tracked, 0.2504335, -0.5342919, 1.767667, Tracked, 1.228835, -0.4985647, 1.974081, Tracked, 1.143448, -0.5593065, 1.846609, Tracked,
Kinect 2: 9.6892923, 0.6261631, -0.7330186, 1.684976, Tracked, 0.6550134, -0.474061, 1.703721, Tracked, 0.6799986, -0.2191167, 1.710117, Tracked, 0.7648679, -0.1107984, 1.735391, Tracked, 0.5090793, -0.2937766, 1.612303, Tracked, 0.4496506, -0.4864451, 1.508031, Tracked, 0.3371191, -0.6233069, 1.689412, Tracked, 0.2551624, -0.6815889, 1.70206, Tracked, 0.8081431, -0.3810458, 1.810116, Inferred, 0.8761016, -0.540497, 1.929764, Inferred, 1.086269, -0.5197793, 1.947965, Tracked, 1.151215, -0.5086648, 1.94482, Tracked, 0.5403526, -0.7047736, 1.621484, Tracked, 0.6359888, -0.6699218, 1.284824, Tracked, 0.7923055, -0.6313106, 0.8062803, Inferred, 0.8343059, -0.6121341, 0.690223, Inferred, 0.6930844, -0.738654, 1.697131, Tracked, 0.9627361, -0.754123, 1.500568, Tracked, 1.383595, -0.7919556, 1.236919, Inferred, 1.437045, -0.7793127, 1.130702, Inferred, 0.6745296, -0.2823853, 1.710654, Tracked, 0.2333658, -0.7110891, 1.682644, Tracked, 0.3121541, -0.6723855, 1.766445, Tracked, 1.224285, -0.501642, 1.973925, Tracked, 1.140369, -0.5574408, 1.84476, Tracked,
Kinect 2: 9.7202085, 0.6258233, -0.7329453, 1.685568, Tracked, 0.6550147, -0.4740546, 1.703756, Tracked, 0.6800838, -0.2191146, 1.710038, Tracked, 0.7648884, -0.1107426, 1.735412, Tracked, 0.509192, -0.2937783, 1.612293, Tracked, 0.4496308, -0.486425, 1.50803, Tracked, 0.3250564, -0.6300865, 1.676809, Tracked, 0.2623396, -0.6868558, 1.715537, Tracked, 0.8082278, -0.3810439, 1.810038, Inferred, 0.8758352, -0.5382044, 1.928923, Inferred, 1.086299, -0.5197549, 1.947996, Tracked, 1.149553, -0.5093372, 1.942821, Tracked, 0.5399812, -0.7046241, 1.621912, Tracked, 0.6358088, -0.670037, 1.285286, Tracked, 0.7924122, -0.6318218, 0.8067827, Inferred, 0.8343962, -0.6127963, 0.690701, Inferred, 0.6927316, -0.7387031, 1.697912, Tracked, 0.9621179, -0.7540962, 1.500875, Tracked, 1.382584, -0.7918094, 1.236494, Inferred, 1.435973, -0.7792933, 1.130218, Inferred, 0.6745797, -0.2823815, 1.710616, Tracked, 0.2922876, -0.7121702, 1.800313, Tracked, 0.343684, -0.665129, 1.7757, Tracked, 1.229168, -0.5013692, 1.966496, Tracked, 1.141196, -0.5577186, 1.844248, Tracked,
Kinect 2: 9.7550086, 0.6258106, -0.7329488, 1.68561, Tracked, 0.6550388, -0.4740576, 1.703751, Tracked, 0.6801612, -0.2191184, 1.709967, Tracked, 0.7648734, -0.110687, 1.735354, Tracked, 0.5091971, -0.2937833, 1.612307, Tracked, 0.4490202, -0.4870797, 1.509182, Tracked, 0.3545452, -0.622761, 1.700436, Tracked, 0.3201997, -0.6670885, 1.770595, Tracked, 0.8083047, -0.3810479, 1.809967, Inferred, 0.9137309, -0.5605312, 1.94581, Tracked, 1.097904, -0.5174165, 1.948846, Tracked, 1.151267, -0.5087521, 1.94566, Tracked, 0.5398453, -0.7045976, 1.622193, Tracked, 0.6352739, -0.670131, 1.285428, Tracked, 0.791279, -0.632098, 0.8066937, Inferred, 0.8332255, -0.6130874, 0.6905707, Inferred, 0.6927438, -0.7387214, 1.697887, Tracked, 0.9620118, -0.7541485, 1.500657, Tracked, 1.382318, -0.7919147, 1.235973, Inferred, 1.435667, -0.7794166, 1.129669, Inferred, 0.6746495, -0.282385, 1.710554, Tracked, 0.3157466, -0.7467302, 1.812909, Tracked, 0.3666002, -0.6810982, 1.794167, Tracked, 1.224816, -0.4947191, 1.964132, Tracked, 1.139594, -0.5572761, 1.84461, Tracked,
Kinect 2: 9.7879016, 0.6255699, -0.732972, 1.686063, Tracked, 0.6550197, -0.4740373, 1.703856, Tracked, 0.680178, -0.2190864, 1.709981, Tracked, 0.7648779, -0.110643, 1.735394, Tracked, 0.5092649, -0.2937939, 1.612337, Tracked, 0.4488973, -0.486928, 1.509648, Tracked, 0.3824818, -0.6375787, 1.700631, Tracked, 0.3781149, -0.6874514, 1.757614, Tracked, 0.8083215, -0.3810161, 1.80998, Inferred, 0.9102325, -0.5623035, 1.946216, Inferred, 1.093769, -0.5185623, 1.955396, Tracked, 1.159648, -0.5069507, 1.948642, Tracked, 0.539364, -0.7046722, 1.622979, Tracked, 0.6349886, -0.6701893, 1.286273, Tracked, 0.7912855, -0.6321278, 0.8076159, Inferred, 0.833238, -0.6132116, 0.6914747, Inferred, 0.692658, -0.7387277, 1.698057, Tracked, 0.9618381, -0.7542969, 1.5007, Tracked, 1.382028, -0.7922788, 1.235813, Inferred, 1.435356, -0.7798749, 1.129488, Inferred, 0.6746607, -0.2823595, 1.710574, Tracked, 0.346674, -0.7322355, 1.825649, Tracked, 0.3736458, -0.7085233, 1.795111, Tracked, 1.220672, -0.5021456, 1.966089, Tracked, 1.159405, -0.5133237, 1.903667, Tracked,
Kinect 2: 9.8222963, 0.6253638, -0.7326996, 1.686667, Tracked, 0.6550223, -0.4739756, 1.703967, Tracked, 0.6802051, -0.21908, 1.709969, Tracked, 0.7648957, -0.1106273, 1.735405, Tracked, 0.5092565, -0.2938311, 1.612359, Tracked, 0.4488852, -0.4869065, 1.509587, Tracked, 0.3161462, -0.5930642, 1.698308, Tracked, 0.2660142, -0.6505663, 1.736523, Tracked, 0.8083484, -0.3810099, 1.809968, Inferred, 0.9154959, -0.5581836, 1.947259, Tracked, 1.099785, -0.5162469, 1.951977, Tracked, 1.148993, -0.51078, 1.943078, Tracked, 0.5390703, -0.7044473, 1.623482, Tracked, 0.634762, -0.6702718, 1.286768, Tracked, 0.7911571, -0.6326699, 0.8080921, Inferred, 0.8330917, -0.6138767, 0.6919239, Inferred, 0.6925432, -0.7384453, 1.698679, Tracked, 0.9614463, -0.7542908, 1.500897, Tracked, 1.381226, -0.7926812, 1.235359, Inferred, 1.434499, -0.7803954, 1.128984, Inferred, 0.6746796, -0.2823491, 1.710575, Tracked, 0.2462596, -0.7055466, 1.710948, Tracked, 0.2655028, -0.6810996, 1.721833, Tracked, 1.218196, -0.5014452, 1.964328, Tracked, 1.142739, -0.5573734, 1.83825, Tracked,
Kinect 2: 9.8549957, 0.6263637, -0.7325531, 1.685184, Tracked, 0.655243, -0.4737979, 1.703396, Tracked, 0.6800591, -0.2189074, 1.709782, Tracked, 0.7645575, -0.1103092, 1.735425, Tracked, 0.5092125, -0.2938958, 1.612306, Tracked, 0.4488674, -0.4868653, 1.509568, Tracked, 0.3197493, -0.6347129, 1.671664, Tracked, 0.2617198, -0.6845122, 1.707508, Tracked, 0.807182, -0.3769346, 1.808049, Tracked, 0.9150955, -0.5540616, 1.94486, Tracked, 1.100324, -0.5195816, 1.954526, Tracked, 1.164635, -0.5079232, 1.94675, Tracked, 0.5398856, -0.704571, 1.622604, Tracked, 0.6348914, -0.6702022, 1.285693, Tracked, 0.7902757, -0.6323145, 0.80669, Inferred, 0.831996, -0.6131448, 0.6904202, Inferred, 0.6937103, -0.7379081, 1.69625, Tracked, 0.9634485, -0.7546836, 1.500073, Tracked, 1.384538, -0.794497, 1.236979, Inferred, 1.437766, -0.7819273, 1.130589, Inferred, 0.6746094, -0.2821799, 1.710315, Tracked, 0.2973826, -0.6788367, 1.764133, Tracked, 0.2960356, -0.6657647, 1.7595, Tracked, 1.264209, -0.5239333, 1.948884, Tracked, 1.135512, -0.5546829, 1.839205, Tracked,
Kinect 2: 9.889157, 0.6267132, -0.7323869, 1.684754, Tracked, 0.6553556, -0.4737305, 1.70329, Tracked, 0.6800538, -0.2188934, 1.709796, Tracked, 0.764346, -0.1101646, 1.735485, Tracked, 0.5091853, -0.2939144, 1.612328, Tracked, 0.4488101, -0.4867283, 1.509588, Tracked, 0.3360826, -0.5960127, 1.708159, Tracked, 0.2942059, -0.6189179, 1.782561, Tracked, 0.8069858, -0.3756385, 1.80781, Inferred, 0.9107556, -0.5553937, 1.944586, Tracked, 1.0958, -0.5180359, 1.951126, Tracked, 1.149565, -0.5110314, 1.942058, Tracked, 0.54027, -0.704579, 1.622287, Tracked, 0.6347728, -0.6701372, 1.285225, Tracked, 0.7894151, -0.6321408, 0.8059633, Inferred, 0.8310884, -0.6128476, 0.6896694, Inferred, 0.6939999, -0.737543, 1.695652, Tracked, 0.963958, -0.7550461, 1.499985, Tracked, 1.385411, -0.7959633, 1.237664, Inferred, 1.43866, -0.7833266, 1.131294, Inferred, 0.6746163, -0.2821642, 1.710314, Tracked, 0.2833118, -0.690586, 1.795024, Tracked, 0.3308623, -0.5804088, 1.8145, Tracked, 1.22285, -0.5031645, 1.965257, Tracked, 1.143056, -0.5574329, 1.839279, Tracked,
Kinect 2: 9.9220393, 0.6262347, -0.7320445, 1.686232, Tracked, 0.6550825, -0.4734071, 1.703761, Tracked, 0.6797279, -0.218513, 1.709864, Tracked, 0.7643053, -0.1099509, 1.735563, Tracked, 0.5091228, -0.2939108, 1.612357, Tracked, 0.4488106, -0.4866081, 1.509422, Tracked, 0.3357569, -0.5929106, 1.709399, Tracked, 0.2935816, -0.6093513, 1.787846, Tracked, 0.80773, -0.3751783, 1.809446, Tracked, 0.9105538, -0.555961, 1.945685, Inferred, 1.0956, -0.5193837, 1.953776, Tracked, 1.163983, -0.5066535, 1.949775, Tracked, 0.5398402, -0.7043935, 1.6237, Tracked, 0.6340979, -0.6703274, 1.286524, Tracked, 0.7883591, -0.6328923, 0.8070946, Inferred, 0.8301879, -0.6138744, 0.6908426, Inferred, 0.6934593, -0.7370985, 1.697198, Tracked, 0.962723, -0.7550818, 1.500418, Tracked, 1.383118, -0.7967031, 1.236404, Inferred, 1.436424, -0.7843387, 1.130067, Inferred, 0.6743326, -0.2818166, 1.710446, Tracked, 0.312889, -0.6301026, 1.829633, Tracked, 0.2617011, -0.5602371, 1.769081, Tracked, 1.278226, -0.5204601, 1.966386, Tracked, 1.146878, -0.5246208, 1.9073, Tracked,
Kinect 2: 9.9550369, 0.6269991, -0.7319833, 1.686307, Tracked, 0.6553549, -0.4733445, 1.703886, Tracked, 0.6797293, -0.218462, 1.710001, Tracked, 0.7638698, -0.1095814, 1.736159, Tracked, 0.509006, -0.2938919, 1.612451, Tracked, 0.4488226, -0.4867292, 1.509398, Tracked, 0.3190031, -0.6289249, 1.675763, Tracked, 0.2623085, -0.6788292, 1.714078, Tracked, 0.8090343, -0.3752954, 1.811331, Inferred, 0.9109178, -0.5393262, 1.952999, Inferred, 1.09914, -0.5240937, 1.952701, Tracked, 1.163728, -0.5079027, 1.945288, Tracked, 0.5410504, -0.7045286, 1.623669, Tracked, 0.633751, -0.6702389, 1.286033, Tracked, 0.7856888, -0.6324716, 0.8058829, Inferred, 0.8276019, -0.6133648, 0.6896566, Inferred, 0.6938818, -0.7369424, 1.697342, Tracked, 0.9628918, -0.7551817, 1.500196, Tracked, 1.38292, -0.7971851, 1.235618, Inferred, 1.436344, -0.7847774, 1.129381, Inferred, 0.6743814, -0.2817673, 1.710555, Tracked, 0.2994545, -0.7194387, 1.779945, Tracked, 0.2776327, -0.6104621, 1.7398, Tracked, 1.278602, -0.5238594, 1.970728, Tracked, 1.142251, -0.5581493, 1.842667, Tracked,
Kinect 2: 9.988943, 0.6271701, -0.7318616, 1.686343, Tracked, 0.6553822, -0.473287, 1.70398, Tracked, 0.6795231, -0.2184288, 1.710284, Tracked, 0.7633097, -0.1093064, 1.736731, Tracked, 0.5088792, -0.2939152, 1.612541, Tracked, 0.4488626, -0.4863904, 1.509362, Tracked, 0.320341, -0.6317104, 1.67405, Tracked, 0.2603185, -0.6890457, 1.713933, Tracked, 0.8094146, -0.3754495, 1.812644, Inferred, 0.9190721, -0.5501962, 1.950909, Tracked, 1.105488, -0.5199381, 1.954212, Tracked, 1.165813, -0.5060226, 1.94701, Tracked, 0.541334, -0.7043762, 1.623536, Tracked, 0.633664, -0.6702759, 1.285736, Tracked, 0.7850349, -0.6327983, 0.8053719, Inferred, 0.8270937, -0.6136492, 0.6892346, Inferred, 0.6939946, -0.7368142, 1.697539, Tracked, 0.9627736, -0.7552547, 1.49998, Tracked, 1.38242, -0.7975529, 1.234796, Inferred, 1.435963, -0.7851075, 1.128663, Inferred, 0.6742719, -0.2817222, 1.710751, Tracked, 0.2872187, -0.7407198, 1.778913, Tracked, 0.3183197, -0.6588418, 1.760143, Tracked, 1.260855, -0.5198686, 1.943888, Tracked, 1.162322, -0.5165058, 1.905364, Tracked,
