Time,SpineBaseX,SpineBaseY,SpineBaseZ,SpineBaseTracked,SpineMidX,SpineMidY,SpineMidZ,SpineMidTracked,NeckX,NeckY,NeckZ,NeckTracked,HeadX,HeadY,HeadZ,HeadTracked,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderLeftTracked,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowLeftTracked,WristLeftX,WristLeftY,WristLeftZ,WristLeftTracked,HandLeftX,HandLeftY,HandLeftZ,HandLeftTracked,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ShoulderRightTracked,ElbowRightX,ElbowRightY,ElbowRightZ,ElbowRightTracked,WristRightX,WristRightY,WristRightZ,WristRightTracked,HandRightX,HandRightY,HandRightZ,HandRightTracked,HipLeftX,HipLeftY,HipLeftZ,HipLeftTracked,KneeLeftX,KneeLeftY,KneeLeftZ,KneeLeftTracked,AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleLeftTracked,FootLeftX,FootLeftY,FootLeftZ,FootLeftTracked,HipRightX,HipRightY,HipRightZ,HipRightTracked,KneeRightX,KneeRightY,KneeRightZ,KneeRightTracked,AnkleRightX,AnkleRightY,AnkleRightZ,AnkleRightTracked,FootRightX,FootRightY,FootRightZ,FootRightTracked,SpineShoulderX,SpineShoulderY,SpineShoulderZ,SpineShoulderTracked,HandTipLeftX,HandTipLeftY,HandTipLeftZ,HandTipLeftTracked,ThumbLeftX,ThumbLeftY,ThumbLeftZ,ThumbLeftTracked,HandTipRightX,HandTipRightY,HandTipRightZ,HandTipRightTracked,ThumbRightX,ThumbRightY,ThumbRightZ,ThumbRightTrackedKinect 2: 0.0123102, -0.2320932, -0.3459127, 1.632538, Tracked, -0.2263097, -0.04206285, 1.720971, Tracked, -0.21883, 0.2497948, 1.795798, Tracked, -0.1750085, 0.353225, 1.867708, Tracked, -0.3403881, 0.1495108, 1.632644, Tracked, -0.4219038, -0.05284972, 1.512285, Tracked, -0.4264806, -0.2602834, 1.463349, Tracked, -0.4258339, -0.3352855, 1.469792, Tracked, -0.1072417, 0.05871755, 1.897248, Tracked, -0.08996411, -0.1552982, 1.91154, Tracked, -0.06863569, -0.3544486, 1.724211, Tracked, -0.07040272, -0.3997054, 1.670603, Tracked, -0.2784413, -0.3156801, 1.555774, Tracked, -0.3292541, -0.6228079, 1.464099, Tracked, -0.4218563, -0.9973181, 1.427315, Inferred, -0.3499489, -1.039848, 1.330937, Inferred, -0.1763981, -0.3629948, 1.645108, Tracked, -0.1615142, -0.6831632, 1.612851, Tracked, -0.1879165, -1.063188, 1.617209, Inferred, -0.1060858, -1.09928, 1.529517, Inferred, -0.2207585, 0.1782111, 1.779222, Tracked, -0.4253811, -0.4155672, 1.444242, Tracked, -0.4096283, -0.3868742, 1.395, Tracked, -0.07134437, -0.4516494, 1.629228, Tracked, -0.08495493, -0.3594795, 1.6429, Tracked,
Kinect 2: 5.1791502, 0.3393031, -0.6612777, 2.170612, Tracked, 0.5321134, -0.4082872, 2.254059, Tracked, 0.7171351, -0.1618063, 2.325941, Tracked, 0.7788554, -0.06413297, 2.371992, Tracked, 0.5228971, -0.1494267, 2.134446, Tracked, 0.3738872, -0.3138639, 2.022821, Tracked, 0.4071383, -0.5072594, 1.986461, Inferred, 0.3584856, -0.5583276, 2.014874, Inferred, 0.8187502, -0.334411, 2.416896, Inferred, 0.6566244, -0.5090414, 2.53309, Inferred, 0.7419764, -0.6535404, 2.623506, Inferred, 0.7946023, -0.6708165, 2.655227, Inferred, 0.2846441, -0.6109086, 2.113553, Tracked, 0.2199461, -0.8388907, 1.882275, Tracked, 0.07772824, -1.19716, 1.763386, Inferred, 0.124202, -1.236387, 1.649021, Inferred, 0.3838758, -0.6924067, 2.16531, Tracked, 0.3463314, -1.053541, 2.068985, Inferred, 0.3172828, -1.374031, 2.005513, Inferred, 0.3714608, -1.420977, 1.896317, Inferred, 0.6719823, -0.2227364, 2.31008, Tracked, 0.3498823, -0.5983719, 1.98718, Tracked, 0.3805373, -0.5467598, 2.047845, Tracked, 0.8547395, -0.6836248, 2.689373, Inferred, 0.759954, -0.6846913, 2.62883, Inferred,
Kinect 2: 5.2129151, 0.3393556, -0.6617245, 2.171096, Tracked, 0.5321701, -0.4086092, 2.254315, Tracked, 0.7171747, -0.1618957, 2.325979, Tracked, 0.7800116, -0.06477328, 2.372968, Tracked, 0.5251738, -0.1495083, 2.135928, Tracked, 0.3739026, -0.3137766, 2.02286, Tracked, 0.4071536, -0.5071725, 1.9865, Inferred, 0.3595554, -0.5589573, 2.018517, Inferred, 0.8187896, -0.3345, 2.416934, Inferred, 0.6566952, -0.5091273, 2.533168, Inferred, 0.7419925, -0.6536443, 2.623604, Inferred, 0.7946382, -0.670845, 2.655284, Inferred, 0.2848075, -0.6112871, 2.114227, Tracked, 0.2198659, -0.8389566, 1.882558, Tracked, 0.07845452, -1.1975, 1.763293, Inferred, 0.1250471, -1.236705, 1.64899, Inferred, 0.3838563, -0.6929126, 2.165582, Tracked, 0.3463378, -1.054108, 2.069685, Inferred, 0.3173031, -1.374758, 2.006573, Inferred, 0.3715001, -1.421815, 1.89746, Inferred, 0.6720291, -0.2228794, 2.310156, Tracked, 0.3503141, -0.5998486, 1.987836, Tracked, 0.3808461, -0.5448376, 2.049845, Tracked, 0.854754, -0.683634, 2.689291, Inferred, 0.7599782, -0.6847085, 2.628864, Inferred,
Kinect 2: 5.2457628, 0.3389482, -0.661874, 2.171743, Tracked, 0.5319197, -0.4087652, 2.25451, Tracked, 0.7170084, -0.1619826, 2.325908, Tracked, 0.7802275, -0.06505024, 2.372884, Tracked, 0.5270708, -0.1498106, 2.136513, Tracked, 0.3738624, -0.3136863, 2.022876, Tracked, 0.4071137, -0.5070828, 1.986516, Inferred, 0.3581624, -0.5567946, 2.017266, Inferred, 0.8186238, -0.3345868, 2.416863, Inferred, 0.6565527, -0.5091988, 2.533142, Inferred, 0.7417648, -0.6537499, 2.623603, Inferred, 0.7945071, -0.6708567, 2.655257, Inferred, 0.2844061, -0.611302, 2.115576, Tracked, 0.2199543, -0.8386599, 1.883403, Tracked, 0.07862568, -1.196944, 1.762632, Inferred, 0.1253038, -1.23613, 1.648364, Inferred, 0.3834806, -0.6931395, 2.165761, Tracked, 0.345854, -1.05432, 2.069851, Inferred, 0.3167129, -1.375061, 2.006712, Inferred, 0.3709404, -1.422279, 1.897718, Inferred, 0.6718584, -0.2229815, 2.310139, Tracked, 0.3504428, -0.5997093, 1.994027, Tracked, 0.3817933, -0.5505487, 2.050267, Tracked, 0.8545863, -0.6836115, 2.689048, Inferred, 0.7598357, -0.6846906, 2.628813, Inferred,
Kinect 2: 5.2807772, 0.3387284, -0.6620598, 2.172795, Tracked, 0.5318214, -0.4088223, 2.254911, Tracked, 0.716994, -0.1619512, 2.325934, Tracked, 0.7800308, -0.06491529, 2.371848, Tracked, 0.5287844, -0.1500622, 2.136952, Tracked, 0.3738624, -0.3136533, 2.022948, Tracked, 0.4071138, -0.5070499, 1.986588, Inferred, 0.3584006, -0.5580366, 2.018138, Inferred, 0.8186095, -0.3345555, 2.416889, Inferred, 0.6565433, -0.5091467, 2.533201, Inferred, 0.7417135, -0.6536987, 2.623697, Inferred, 0.7944841, -0.6707462, 2.655334, Inferred, 0.2842284, -0.611521, 2.116857, Tracked, 0.2199955, -0.8385754, 1.883815, Tracked, 0.07879651, -1.196307, 1.761529, Inferred, 0.1255488, -1.235466, 1.647287, Inferred, 0.3832804, -0.693292, 2.166426, Tracked, 0.3459744, -1.05477, 2.072311, Inferred, 0.3171042, -1.375878, 2.010737, Inferred, 0.3714126, -1.423445, 1.902039, Inferred, 0.671833, -0.222961, 2.310208, Tracked, 0.351829, -0.6011908, 1.997828, Tracked, 0.3763106, -0.5552888, 2.04, Tracked, 0.8545473, -0.6834893, 2.689044, Inferred, 0.759811, -0.6846299, 2.628845, Inferred,
Kinect 2: 5.3117171, 0.3384669, -0.6624689, 2.173026, Tracked, 0.5317189, -0.4092002, 2.255104, Tracked, 0.7170265, -0.1621455, 2.325987, Tracked, 0.7801738, -0.0651655, 2.371051, Tracked, 0.5299061, -0.1500008, 2.137241, Tracked, 0.3738473, -0.3135878, 2.022999, Tracked, 0.4070988, -0.5069848, 1.986639, Inferred, 0.358043, -0.5565208, 2.017397, Inferred, 0.8186418, -0.334749, 2.416942, Inferred, 0.6566019, -0.509334, 2.533291, Inferred, 0.7417176, -0.6538985, 2.623815, Inferred, 0.7945125, -0.6708492, 2.655404, Inferred, 0.2838705, -0.6120383, 2.117773, Tracked, 0.2198138, -0.8390687, 1.884036, Tracked, 0.07867938, -1.196409, 1.761283, Inferred, 0.1254814, -1.235566, 1.64707, Inferred, 0.383001, -0.6937897, 2.166183, Tracked, 0.3454393, -1.055268, 2.072271, Inferred, 0.3163362, -1.376482, 2.01086, Inferred, 0.3706532, -1.424166, 1.902244, Inferred, 0.6718392, -0.2232102, 2.310295, Tracked, 0.3480881, -0.5980108, 1.990234, Tracked, 0.378509, -0.5531422, 2.044885, Tracked, 0.8545709, -0.6835876, 2.689091, Inferred, 0.7598597, -0.6846927, 2.628899, Inferred,
Kinect 2: 5.3455471, 0.3382354, -0.662631, 2.173298, Tracked, 0.5314203, -0.4095404, 2.25515, Tracked, 0.7165876, -0.1626978, 2.325597, Tracked, 0.7805177, -0.06611971, 2.370575, Tracked, 0.5301277, -0.1500445, 2.137219, Tracked, 0.3741897, -0.3128794, 2.022966, Tracked, 0.4074394, -0.5062803, 1.986607, Inferred, 0.3583819, -0.5579236, 2.018201, Inferred, 0.8182039, -0.3352999, 2.416551, Inferred, 0.6562005, -0.5098429, 2.53299, Inferred, 0.7412297, -0.6544404, 2.623538, Inferred, 0.7941434, -0.6712217, 2.655122, Inferred, 0.2837883, -0.6120754, 2.117879, Tracked, 0.2194277, -0.8396171, 1.884256, Tracked, 0.08022048, -1.197398, 1.761246, Inferred, 0.1272178, -1.236461, 1.647106, Inferred, 0.3826249, -0.6941028, 2.166553, Tracked, 0.3450541, -1.055562, 2.072557, Inferred, 0.3159304, -1.376863, 2.011056, Inferred, 0.3702203, -1.424595, 1.902436, Inferred, 0.6714396, -0.2237132, 2.310047, Tracked, 0.3517691, -0.599848, 1.997411, Tracked, 0.3803926, -0.551527, 2.048168, Tracked, 0.8541923, -0.6839502, 2.688763, Inferred, 0.7595617, -0.6848206, 2.628698, Inferred,
Kinect 2: 5.3798171, 0.3381834, -0.66263, 2.174081, Tracked, 0.5313623, -0.4096783, 2.255511, Tracked, 0.7165598, -0.1627982, 2.325655, Tracked, 0.7834468, -0.06776177, 2.37137, Tracked, 0.5304518, -0.1499237, 2.138401, Tracked, 0.3742611, -0.3127368, 2.023072, Tracked, 0.4075105, -0.5061385, 1.986712, Inferred, 0.3620998, -0.558304, 2.027622, Inferred, 0.8181762, -0.3353999, 2.416608, Inferred, 0.6561878, -0.509937, 2.533071, Inferred, 0.7411695, -0.6545478, 2.623641, Inferred, 0.7941189, -0.6712784, 2.65519, Inferred, 0.2837588, -0.6120745, 2.119025, Tracked, 0.2195924, -0.8389629, 1.88488, Tracked, 0.08021812, -1.196718, 1.760931, Inferred, 0.1270946, -1.23566, 1.646639, Inferred, 0.3825918, -0.6940942, 2.166905, Tracked, 0.344986, -1.055711, 2.073981, Inferred, 0.3158246, -1.377248, 2.013409, Inferred, 0.3700086, -1.425094, 1.904783, Inferred, 0.6714032, -0.2238327, 2.310158, Tracked, 0.3588576, -0.6017828, 2.016485, Tracked, 0.3755907, -0.544271, 2.044912, Tracked, 0.8541679, -0.6840068, 2.688831, Inferred, 0.7595687, -0.6848549, 2.628739, Inferred,
Kinect 2: 5.4137556, 0.3379541, -0.6632225, 2.175054, Tracked, 0.5312306, -0.4105364, 2.256114, Tracked, 0.7165526, -0.1637952, 2.325813, Tracked, 0.7871867, -0.07092089, 2.373099, Tracked, 0.5306727, -0.1499899, 2.138432, Tracked, 0.3742429, -0.312716, 2.023064, Tracked, 0.4074924, -0.5061179, 1.986704, Inferred, 0.3619368, -0.5591014, 2.026341, Inferred, 0.8181688, -0.3363933, 2.416766, Inferred, 0.6562104, -0.510909, 2.533282, Inferred, 0.7411118, -0.6555274, 2.623904, Inferred, 0.7941114, -0.6720915, 2.655386, Inferred, 0.2834226, -0.6127843, 2.120562, Tracked, 0.2200583, -0.8379315, 1.885712, Tracked, 0.0790871, -1.19602, 1.761305, Inferred, 0.1257666, -1.23512, 1.646985, Inferred, 0.3824871, -0.6945071, 2.167324, Tracked, 0.3449708, -1.056235, 2.075161, Inferred, 0.3158787, -1.377973, 2.015246, Inferred, 0.370028, -1.425985, 1.906705, Inferred, 0.6713609, -0.2248098, 2.310431, Tracked, 0.3576337, -0.6020637, 2.013748, Tracked, 0.3732252, -0.5441376, 2.039, Tracked, 0.8541608, -0.6848175, 2.689028, Inferred, 0.759736, -0.6853373, 2.628931, Inferred,
Kinect 2: 5.4457519, 0.3377366, -0.662928, 2.175333, Tracked, 0.5310302, -0.4105366, 2.256283, Tracked, 0.7163174, -0.1639775, 2.325889, Tracked, 0.7862627, -0.07070676, 2.373235, Tracked, 0.5307631, -0.1499483, 2.138573, Tracked, 0.3742298, -0.3127052, 2.023093, Tracked, 0.4074794, -0.506107, 1.986734, Inferred, 0.3583455, -0.5570531, 2.020325, Inferred, 0.8179345, -0.336575, 2.416842, Inferred, 0.6559861, -0.5110775, 2.533383, Inferred, 0.7408183, -0.6557178, 2.624033, Inferred, 0.7938883, -0.6722259, 2.655486, Inferred, 0.2832414, -0.6125232, 2.120816, Tracked, 0.2200324, -0.837727, 1.8861, Tracked, 0.07991048, -1.19669, 1.762866, Inferred, 0.1266763, -1.235936, 1.64869, Inferred, 0.3822728, -0.6942068, 2.167539, Tracked, 0.3448847, -1.055983, 2.075598, Inferred, 0.3158946, -1.377856, 2.015866, Inferred, 0.3700562, -1.425934, 1.907363, Inferred, 0.6711376, -0.2249491, 2.310534, Tracked, 0.3478114, -0.5986637, 1.989197, Tracked, 0.3788762, -0.5502283, 2.049184, Tracked, 0.8539385, -0.6849515, 2.689127, Inferred, 0.759618, -0.6853925, 2.62897, Inferred,
Kinect 2: 5.4812351, 0.3377617, -0.6627455, 2.175931, Tracked, 0.5310693, -0.4111116, 2.25703, Tracked, 0.7164539, -0.1658876, 2.326877, Tracked, 0.7855168, -0.07213879, 2.373769, Tracked, 0.5310785, -0.1498752, 2.138597, Tracked, 0.3741793, -0.3127634, 2.023199, Tracked, 0.4074292, -0.506165, 1.98684, Inferred, 0.3583865, -0.5576709, 2.022496, Inferred, 0.8180704, -0.3384775, 2.417829, Inferred, 0.6561695, -0.5129539, 2.534438, Inferred, 0.7408972, -0.6576121, 2.625142, Inferred, 0.7940201, -0.6739699, 2.656517, Inferred, 0.2833513, -0.6123548, 2.121754, Tracked, 0.2200478, -0.8378211, 1.886275, Tracked, 0.07975072, -1.195859, 1.762097, Inferred, 0.1265504, -1.235037, 1.647891, Inferred, 0.3822577, -0.6940468, 2.167798, Tracked, 0.3448154, -1.055934, 2.07664, Inferred, 0.3157712, -1.377997, 2.017584, Inferred, 0.3699812, -1.426242, 1.909225, Inferred, 0.6712378, -0.2264781, 2.311474, Tracked, 0.3511063, -0.6001934, 2.00004, Tracked, 0.3778497, -0.5477439, 2.049639, Tracked, 0.8542678, -0.6866254, 2.69076, Inferred, 0.7602463, -0.6869282, 2.629995, Inferred,
Kinect 2: 5.511701, 0.3375067, -0.6626472, 2.176588, Tracked, 0.5309212, -0.4110007, 2.257278, Tracked, 0.7163543, -0.1656632, 2.326871, Tracked, 0.7839776, -0.07112332, 2.374536, Tracked, 0.5311462, -0.1500393, 2.138614, Tracked, 0.3741863, -0.3127596, 2.023278, Tracked, 0.4074363, -0.5061612, 1.986918, Inferred, 0.3584299, -0.5570445, 2.02273, Inferred, 0.8179712, -0.3382539, 2.417824, Inferred, 0.6560744, -0.5127215, 2.534451, Inferred, 0.7407773, -0.6573812, 2.625175, Inferred, 0.7939121, -0.6737044, 2.656533, Inferred, 0.2830362, -0.6123315, 2.122726, Tracked, 0.2201014, -0.8377771, 1.886539, Tracked, 0.07992851, -1.19568, 1.762638, Inferred, 0.1267178, -1.234933, 1.648469, Inferred, 0.382091, -0.6939129, 2.168112, Tracked, 0.3447355, -1.055872, 2.077396, Inferred, 0.315758, -1.378091, 2.018715, Inferred, 0.3699564, -1.426459, 1.91042, Inferred, 0.6711407, -0.2263159, 2.311521, Tracked, 0.3487571, -0.6002989, 1.994625, Tracked, 0.3735035, -0.5363824, 2.042875, Tracked, 0.8540842, -0.6864134, 2.690532, Inferred, 0.7600712, -0.6866304, 2.629896, Inferred,
Kinect 2: 5.5471843, 0.3374894, -0.6626024, 2.176913, Tracked, 0.5308626, -0.4108203, 2.257376, Tracked, 0.7161829, -0.1648701, 2.326609, Tracked, 0.7882729, -0.07293501, 2.375002, Tracked, 0.5312839, -0.1500856, 2.138628, Tracked, 0.3741896, -0.3126934, 2.023581, Tracked, 0.4074398, -0.5060953, 1.987221, Inferred, 0.3584677, -0.5580261, 2.023473, Inferred, 0.8178005, -0.3374639, 2.417562, Inferred, 0.6559169, -0.5119262, 2.534218, Inferred, 0.7405788, -0.6565968, 2.624966, Inferred, 0.7937369, -0.6728632, 2.656299, Inferred, 0.2830433, -0.6122137, 2.123213, Tracked, 0.2204468, -0.8362354, 1.887565, Tracked, 0.07947502, -1.195245, 1.763073, Inferred, 0.12621, -1.2346, 1.648926, Inferred, 0.38207, -0.6939112, 2.168246, Tracked, 0.344676, -1.055867, 2.07753, Inferred, 0.3156566, -1.378177, 2.018836, Inferred, 0.3698478, -1.426594, 1.910557, Inferred, 0.6710068, -0.2257633, 2.311404, Tracked, 0.3491158, -0.599777, 1.996109, Tracked, 0.3757319, -0.5489414, 2.04411, Tracked, 0.8537883, -0.6855873, 2.68994, Inferred, 0.7597482, -0.6859305, 2.629544, Inferred,
Kinect 2: 5.5792408, 0.3372552, -0.6621295, 2.177695, Tracked, 0.5307564, -0.4107134, 2.257641, Tracked, 0.7161738, -0.1648705, 2.326612, Tracked, 0.7882278, -0.07294225, 2.375694, Tracked, 0.531194, -0.1500249, 2.138756, Tracked, 0.3743215, -0.3124607, 2.023845, Tracked, 0.4075712, -0.5058638, 1.987486, Inferred, 0.3588654, -0.5549402, 2.024432, Inferred, 0.8177914, -0.3374643, 2.417565, Inferred, 0.6559081, -0.5119245, 2.534224, Inferred, 0.740561, -0.6565971, 2.624977, Inferred, 0.7937263, -0.67286, 2.656306, Inferred, 0.2826471, -0.6115089, 2.124393, Tracked, 0.2204718, -0.8361529, 1.887692, Tracked, 0.07994858, -1.194303, 1.762898, Inferred, 0.1266498, -1.233591, 1.648682, Inferred, 0.3819769, -0.6936481, 2.168618, Tracked, 0.3445411, -1.055641, 2.078147, Inferred, 0.3154765, -1.378071, 2.019655, Inferred, 0.369588, -1.426586, 1.911371, Inferred, 0.6709832, -0.2257557, 2.31143, Tracked, 0.3505153, -0.5969306, 2.000156, Tracked, 0.3758455, -0.5437664, 2.044775, Tracked, 0.8537778, -0.6855842, 2.689947, Inferred, 0.759745, -0.6859308, 2.62955, Inferred,
Kinect 2: 5.6127745, 0.3368594, -0.6622446, 2.178234, Tracked, 0.5305175, -0.4108424, 2.258024, Tracked, 0.7161102, -0.1649396, 2.326728, Tracked, 0.789695, -0.07415965, 2.378797, Tracked, 0.531111, -0.1500881, 2.139096, Tracked, 0.3798932, -0.2383498, 2.0223, Tracked, 0.4143381, -0.4320791, 1.986651, Inferred, 0.36856, -0.4818706, 2.046276, Inferred, 0.817728, -0.3375331, 2.417681, Inferred, 0.6558139, -0.5120267, 2.534384, Inferred, 0.7405158, -0.6567195, 2.625155, Inferred, 0.793662, -0.6729183, 2.656439, Inferred, 0.2819832, -0.6117602, 2.125304, Tracked, 0.2204751, -0.8361573, 1.887891, Tracked, 0.08006078, -1.194252, 1.763022, Inferred, 0.126718, -1.233539, 1.648781, Inferred, 0.3818174, -0.6936668, 2.168811, Tracked, 0.3447035, -1.055858, 2.07959, Inferred, 0.3159139, -1.378546, 2.022193, Inferred, 0.3700161, -1.427212, 1.914006, Inferred, 0.6708815, -0.2258412, 2.311602, Tracked, 0.3642566, -0.5260828, 2.029846, Tracked, 0.372497, -0.4577635, 2.041909, Tracked, 0.8537138, -0.6856423, 2.69008, Inferred, 0.759739, -0.6859823, 2.629635, Inferred,
Kinect 2: 5.6453333, 0.3367104, -0.6623282, 2.178569, Tracked, 0.5303905, -0.4109179, 2.258442, Tracked, 0.7160603, -0.164966, 2.327048, Tracked, 0.7887658, -0.07365163, 2.379341, Tracked, 0.5306963, -0.1500285, 2.139493, Tracked, 0.3713709, -0.3146423, 2.029086, Tracked, 0.4046483, -0.508078, 1.992719, Inferred, 0.3591198, -0.5571359, 2.027071, Inferred, 0.8176784, -0.337559, 2.418001, Inferred, 0.6557737, -0.5120394, 2.534731, Inferred, 0.7404445, -0.6567408, 2.625516, Inferred, 0.7936121, -0.6729276, 2.656793, Inferred, 0.2819037, -0.6117927, 2.125381, Tracked, 0.2205686, -0.8362636, 1.888392, Tracked, 0.07935482, -1.194151, 1.762587, Inferred, 0.1259027, -1.233342, 1.648219, Inferred, 0.3816298, -0.6938012, 2.169464, Tracked, 0.3446281, -1.055934, 2.079761, Inferred, 0.3159252, -1.378662, 2.021923, Inferred, 0.3699957, -1.427263, 1.913644, Inferred, 0.6708084, -0.2258799, 2.311952, Tracked, 0.3496074, -0.6017606, 1.999483, Tracked, 0.3770875, -0.5450403, 2.055, Tracked, 0.8536695, -0.6856534, 2.690448, Inferred, 0.7597691, -0.6860444, 2.629861, Inferred,
Kinect 2: 5.6807334, 0.3365668, -0.6624928, 2.17897, Tracked, 0.5302843, -0.4108675, 2.258695, Tracked, 0.7159801, -0.164714, 2.327178, Tracked, 0.7870431, -0.07239282, 2.379509, Tracked, 0.5307499, -0.1499344, 2.140056, Tracked, 0.3710866, -0.3148631, 2.02931, Tracked, 0.4043657, -0.5082976, 1.992943, Inferred, 0.3592621, -0.5581273, 2.027188, Inferred, 0.8175986, -0.3373079, 2.418131, Inferred, 0.6556953, -0.5117778, 2.534877, Inferred, 0.7403505, -0.6564807, 2.625676, Inferred, 0.7935292, -0.6726478, 2.656946, Inferred, 0.2817954, -0.611883, 2.12558, Tracked, 0.2208587, -0.8359767, 1.888892, Tracked, 0.07924473, -1.193654, 1.760677, Inferred, 0.1257433, -1.232601, 1.646134, Inferred, 0.3814881, -0.6940229, 2.170002, Tracked, 0.3445987, -1.0562, 2.080574, Inferred, 0.3159846, -1.379059, 2.022966, Inferred, 0.3700344, -1.42769, 1.91468, Inferred, 0.6707226, -0.2256914, 2.312106, Tracked, 0.348889, -0.6005057, 1.99534, Tracked, 0.3781669, -0.5496047, 2.056238, Tracked, 0.8535817, -0.685373, 2.690587, Inferred, 0.7597114, -0.6858951, 2.629906, Inferred,
Kinect 2: 5.7126324, 0.3363142, -0.6625518, 2.179343, Tracked, 0.5301809, -0.4107904, 2.258831, Tracked, 0.7159483, -0.1644794, 2.327152, Tracked, 0.7876569, -0.07272435, 2.381407, Tracked, 0.5307195, -0.1499536, 2.140211, Tracked, 0.3710803, -0.314689, 2.02946, Tracked, 0.4043596, -0.5081245, 1.993093, Inferred, 0.3596531, -0.5580858, 2.028239, Inferred, 0.817567, -0.3370741, 2.418105, Inferred, 0.6556665, -0.5115408, 2.534861, Inferred, 0.7403098, -0.6562468, 2.625667, Inferred, 0.7934974, -0.6723955, 2.656931, Inferred, 0.281477, -0.6119332, 2.126028, Tracked, 0.22096, -0.8354286, 1.889528, Tracked, 0.07902219, -1.193847, 1.761682, Inferred, 0.1254596, -1.232914, 1.647175, Inferred, 0.3813295, -0.6940734, 2.170226, Tracked, 0.344522, -1.056273, 2.080922, Inferred, 0.3159704, -1.379244, 2.023412, Inferred, 0.3699912, -1.427922, 1.915124, Inferred, 0.6706734, -0.2255195, 2.312124, Tracked, 0.3483786, -0.6002114, 1.996913, Tracked, 0.3786394, -0.550179, 2.055387, Tracked, 0.85355, -0.6851215, 2.690571, Inferred, 0.7596663, -0.6857543, 2.629858, Inferred,
Kinect 2: 5.7458548, 0.3361396, -0.662859, 2.179471, Tracked, 0.5301901, -0.4115869, 2.259225, Tracked, 0.7164074, -0.1659596, 2.327792, Tracked, 0.7881024, -0.07409415, 2.380715, Tracked, 0.53054, -0.1499857, 2.140397, Tracked, 0.3689681, -0.3092954, 2.027113, Tracked, 0.4022568, -0.5027614, 1.990744, Inferred, 0.3559222, -0.5520127, 2.022807, Inferred, 0.8180245, -0.3385483, 2.418745, Inferred, 0.6561365, -0.512998, 2.535525, Inferred, 0.7407431, -0.6577081, 2.626348, Inferred, 0.7939523, -0.6738185, 2.657595, Inferred, 0.2811912, -0.6123129, 2.12628, Tracked, 0.2209058, -0.836204, 1.889565, Tracked, 0.07860494, -1.194088, 1.76136, Inferred, 0.1249546, -1.233075, 1.646755, Inferred, 0.381247, -0.6943042, 2.170231, Tracked, 0.3444746, -1.056513, 2.081004, Inferred, 0.3159455, -1.379585, 2.02355, Inferred, 0.3699208, -1.428267, 1.915224, Inferred, 0.6709857, -0.2267964, 2.312699, Tracked, 0.3457893, -0.5922736, 1.993608, Tracked, 0.3774645, -0.546106, 2.055154, Tracked, 0.8542109, -0.6865643, 2.691817, Inferred, 0.7602566, -0.6868686, 2.630682, Inferred,
Kinect 2: 5.7787935, 0.3362544, -0.6632605, 2.179991, Tracked, 0.5302584, -0.4116423, 2.259448, Tracked, 0.7164655, -0.1658358, 2.327843, Tracked, 0.7899277, -0.07506239, 2.38069, Tracked, 0.5250968, -0.1519465, 2.13855, Tracked, 0.3690958, -0.3095328, 2.027426, Tracked, 0.4023842, -0.5029974, 1.991057, Inferred, 0.3558723, -0.5526155, 2.024471, Inferred, 0.8180826, -0.3384249, 2.418795, Inferred, 0.6561963, -0.5128708, 2.535584, Inferred, 0.7407955, -0.6575848, 2.626408, Inferred, 0.7940139, -0.6736842, 2.657656, Inferred, 0.2812744, -0.6125832, 2.126181, Tracked, 0.2208189, -0.8364725, 1.889662, Tracked, 0.07797007, -1.194293, 1.761237, Inferred, 0.1240678, -1.233093, 1.646375, Inferred, 0.3814479, -0.6949879, 2.172288, Tracked, 0.3444832, -1.056945, 2.081408, Inferred, 0.3157736, -1.379887, 2.022475, Inferred, 0.3695164, -1.428283, 1.913741, Inferred, 0.6710353, -0.2267233, 2.312773, Tracked, 0.3467781, -0.5939506, 1.999275, Tracked, 0.3762659, -0.5461786, 2.052939, Tracked, 0.8542124, -0.6864395, 2.69172, Inferred, 0.7602748, -0.6867754, 2.630694, Inferred,
